start
27,0.125028,0.138041,2.41381,0.51114,-0.786234,2.41381,-0.253811
1.94783,-2.66578,3.6521,0.056139,2
2.6841,-3.7983,4.15227,0.105567,2
3.4248,-4.93766,4.65546,0.165325,2
4.17046,-6.08462,5.16201,0.22839,2
4.92198,-7.24061,5.67255,0.269659,2
stop
start
28,0.0821437,0.154467,2.89817,0.71611,0.648872,2.89817,-0.0685664
2.60897,2.44404,3.8057,0.0770892,1
3.75706,3.48433,4.21805,0.0660311,1
4.94734,4.56286,4.64555,0.195352,1
6.19537,5.6937,5.09379,0.394517,1
stop
start
30,0.0866373,0.0861139,-1.30484,0.784295,0.612261,-1.30484,0.00484076
7.33115,5.74156,-2.22937,0.453606,1
2.60066,2.04869,-1.62568,0.086231,1
3.85718,3.0296,-1.78603,0.337101,1
4.91687,3.85685,-1.92127,0.357299,1
5.9105,4.63253,-2.04807,0.0373302,1
stop
start
32,0.188868,0.000443607,6.76734,-0.76383,0.638806,6.76734,0.00906561
-3.022,2.68576,6.38,0.224899,0
-5.55079,4.80063,6.07495,0.0864934,0
-7.03191,6.03932,5.89628,0.278281,0
-8.37006,7.15844,5.73485,0.375694,0
-4.59894,4.00458,6.18977,0.459674,0
stop
start
33,0.0358354,0.0472218,-0.18643,0.602447,0.0547023,-0.18643,-0.00356954
6.17644,0.60479,-8.30276,0.0996512,1
4.97743,0.49592,-6.71797,0.0266281,1
3.23852,0.338026,-4.41957,0.402972,1
3.79563,0.388612,-5.15592,0.147952,1
2.63355,0.283094,-3.61995,0.264016,1
stop
start
34,0.0464849,0.162527,-4.50872,0.948591,0.0546974,-4.50872,0.127433
7.08461,0.568357,-6.8217,0.131756,1
3.06629,0.336654,-5.50114,0.476658,1
4.8053,0.436929,-6.07264,0.207273,1
5.91301,0.500801,-6.43667,0.0477118,1
3.79256,0.378532,-5.73982,0.41923,1
stop
start
35,0.0726857,0.0858896,0.531451,-0.49901,0.452004,0.531451,-110.837
-5.50163,5.13511,-7.72797,0.114488,0
-5.14163,4.80902,-7.19455,0.452953,0
-4.37421,4.11389,-6.05747,0.175914,0
-3.25557,3.10063,-4.4,0.241782,0
-3.92168,3.70399,-5.38696,0.421908,0
-2.73581,2.62983,-3.62988,0.292753,0
stop
start
36,0.058774,0.13544,-0.35106,0.0822999,0.919981,-0.35106,0.32106
0.700363,7.30737,-3.3386,0.336827,0
0.488617,4.94039,-2.35261,0.199935,0
0.593477,6.11256,-2.84088,0.244644,0
0.283148,2.64358,-1.39585,0.0138866,0
0.385248,3.78489,-1.87127,0.0938378,0
stop
start
37,0.0262757,0.00395547,0.748925,-0.464248,0.615443,0.748925,-0.0644249
-5.40253,7.2008,-6.6994,0.0600153,0
-4.96819,6.62501,-6.10349,0.5,0
-3.7771,5.04601,-4.46932,0.118791,0
-4.42727,5.90792,-5.36134,0.292983,0
-2.15494,2.89555,-2.24371,0.156028,0
-2.77912,3.72301,-3.10008,0.241115,0
stop
start
39,0.121432,0.164057,6.34984,0.769739,0.205496,6.34984,0.655712
